date,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean
2014-01-30,22.625,27.917,5.292,,12.708
2014-01-31,10.667,13.708,3.042,,6.375
2014-02-01,5.167,5.417,0.25,,5.708
2014-02-02,9.542,10.458,0.917,,5.958
2014-02-03,16.375,19.292,2.917,,5.917
2014-02-04,13.043,15.261,2.217,,9.739
2014-02-05,12.208,12.958,0.75,,10.667
2014-02-06,20.833,30.417,9.583,,16.333
2014-02-07,13.75,21.208,7.458,,10.542
2014-02-08,15.458,18.5,3.042,,22.583
2014-02-09,13.75,17.667,3.917,,7.667
2014-02-10,14.522,23.0,8.478,,7.913
2014-02-11,13.783,21.826,8.043,,19.609
2014-02-12,26.125,46.875,20.75,,38.292
2014-02-13,16.375,19.75,3.375,,22.0
2014-02-14,12.667,17.25,4.583,,8.0
2014-02-15,9.333,11.75,2.417,,19.417
2014-02-16,18.0,23.833,5.833,,15.792
2014-02-17,14.792,16.667,1.875,,15.042
2014-02-18,17.13,18.435,1.304,,6.304
2014-02-19,13.125,20.917,7.792,,11.292
2014-02-20,8.833,11.375,2.542,,6.667
2014-02-21,6.667,8.708,2.042,,14.542
2014-02-22,11.125,13.667,2.542,,29.833
2014-02-23,2.875,3.75,0.875,,9.542
2014-02-24,5.333,5.833,0.5,,31.958
2014-02-25,5.826,6.174,0.348,,38.0
2014-02-26,21.333,24.792,3.458,,32.167
2014-02-27,17.292,22.25,4.958,,14.958
2014-02-28,7.833,9.25,1.417,,9.667
2014-03-01,11.792,14.583,2.792,,18.125
2014-03-02,14.125,15.125,1.0,,9.0
2014-03-03,12.958,15.417,2.458,,18.333
2014-03-04,12.696,15.391,2.696,,14.304
2014-03-05,11.542,14.0,2.458,,9.625
2014-03-06,6.042,6.292,0.25,,9.833
2014-03-07,10.917,11.333,0.417,,12.5
2014-03-08,12.958,13.75,0.792,,12.333
2014-03-09,17.417,18.958,1.542,,9.167
2014-03-10,13.292,15.042,1.75,,3.875
2014-03-11,6.318,8.045,1.727,,6.182
2014-03-12,7.318,8.545,1.227,,7.545
2014-03-13,12.125,16.875,4.75,,13.458
2014-03-14,8.083,8.792,0.708,,16.792
2014-03-15,11.5,13.375,1.875,,31.375
2014-03-16,16.875,20.708,3.833,,43.708
2014-03-17,16.75,21.125,4.375,,30.875
2014-03-18,14.304,19.217,4.913,,37.783
2014-03-19,11.167,12.458,1.292,,29.375
2014-03-20,4.875,5.167,0.292,,16.875
2014-03-21,4.917,5.208,0.292,,19.75
2014-03-22,6.5,8.292,1.792,,24.292
2014-03-23,9.409,10.364,0.955,,21.182
2014-03-24,10.333,12.417,2.083,,6.667
2014-03-25,7.565,8.478,0.913,,3.261
2014-03-26,10.917,12.458,1.542,,10.792
2014-03-27,12.143,17.19,5.048,,16.143
2014-03-28,15.708,20.958,5.25,,21.917
2014-03-29,5.083,6.208,1.125,,12.792
2014-03-30,14.583,22.458,7.875,,25.458
2014-03-31,3.875,5.083,1.208,,20.625
2014-04-01,11.583,13.375,1.792,,20.542
2014-04-02,9.25,11.5,2.25,,12.833
2014-04-03,16.0,20.043,4.043,,13.13
2014-04-04,14.75,17.875,3.125,,9.875
2014-04-05,9.208,10.667,1.458,,6.042
2014-04-06,10.208,11.292,1.083,,9.125
2014-04-07,8.75,10.208,1.458,,8.208
2014-04-08,22.667,28.333,5.667,,31.167
2014-04-09,10.565,11.478,0.913,,25.348
2014-04-10,13.348,16.783,3.435,,32.304
2014-04-11,12.375,13.75,1.375,,13.667
2014-04-12,19.958,23.708,3.75,,25.333
2014-04-13,13.167,14.917,1.75,,24.542
2014-04-14,7.083,8.583,1.5,,10.75
2014-04-15,7.708,10.292,2.583,,16.125
2014-04-16,16.25,20.25,4.0,,39.042
2014-04-17,8.043,8.565,0.522,,35.739
2014-04-18,10.792,11.083,0.292,,31.458
2014-04-19,6.458,6.667,0.208,,13.792
2014-04-20,3.625,3.833,0.208,,11.083
2014-04-21,6.875,9.25,2.375,,22.333
2014-04-22,9.458,10.125,0.667,,15.5
2014-04-23,11.167,12.458,1.292,,24.583
2014-04-24,11.043,13.217,2.174,,22.217
2014-04-25,10.042,12.833,2.792,,16.0
2014-04-26,7.833,9.333,1.5,,18.25
2014-04-27,3.125,3.542,0.417,,14.458
2014-04-28,3.833,4.542,0.708,,12.417
2014-04-29,8.208,9.333,1.125,,20.375
2014-04-30,3.542,4.458,0.917,,13.375
2014-05-01,3.087,3.87,0.783,,27.478
2014-05-02,7.708,10.667,2.958,,18.917
2014-05-03,6.417,7.0,0.583,,23.083
2014-05-04,7.083,7.292,0.208,,21.875
2014-05-05,3.583,3.875,0.292,,28.958
2014-05-06,6.417,6.708,0.292,,20.083
2014-05-07,8.348,10.391,2.043,,19.348
2014-05-08,4.609,6.304,1.696,,14.739
2014-05-09,5.667,6.292,0.625,,17.167
2014-05-10,11.042,12.0,0.958,,11.458
2014-05-11,10.708,12.0,1.292,,12.125
2014-05-12,3.25,3.875,0.625,,15.0
2014-05-13,11.292,13.25,1.958,,26.167
2014-05-14,8.625,12.792,4.167,,35.25
2014-05-15,10.87,11.609,0.739,,20.739
2014-05-16,13.958,17.958,4.0,,13.125
2014-05-17,8.375,8.75,0.375,,8.125
2014-05-18,7.542,8.25,0.708,,10.458
2014-05-19,8.667,9.667,1.0,,15.917
2014-05-20,8.917,11.208,2.292,,29.875
2014-05-21,7.739,7.87,0.13,,13.174
2014-05-22,10.261,12.87,2.609,,7.13
2014-05-23,5.25,6.375,1.125,,8.583
2014-05-24,6.167,7.917,1.75,,12.208
2014-05-25,4.417,4.542,0.125,,18.375
2014-05-26,2.792,3.542,0.75,,14.375
2014-05-27,8.833,9.833,1.0,,10.75
2014-05-28,6.458,7.917,1.458,,23.667
2014-05-29,8.0,9.957,1.957,,36.304
2014-05-30,8.458,10.708,2.25,,32.625
2014-05-31,11.958,13.458,1.5,,47.208
2014-06-01,13.042,13.667,0.625,,48.083
2014-06-02,9.167,10.25,1.083,,48.958
2014-06-03,5.542,6.208,0.667,,45.708
2014-06-04,7.696,10.913,3.217,,36.957
2014-06-05,2.739,2.783,0.043,,10.435
2014-06-06,1.583,1.625,0.042,,5.0
2014-06-07,5.083,5.125,0.042,,6.917
2014-06-08,8.542,9.917,1.375,,27.375
2014-06-09,4.333,7.417,3.083,,29.75
2014-06-10,6.875,8.792,1.917,,37.542
2014-06-11,2.958,4.625,1.667,,13.458
2014-06-12,7.826,10.652,2.826,,11.348
2014-06-13,7.375,8.667,1.292,,27.292
2014-06-14,11.5,15.083,3.583,,17.042
2014-06-15,8.458,9.708,1.25,,17.375
2014-06-16,9.417,10.875,1.458,,39.625
2014-06-17,7.958,10.0,2.042,,42.958
2014-06-18,9.167,10.917,1.75,,37.667
2014-06-19,6.13,6.957,0.826,,19.087
2014-06-20,3.542,4.208,0.667,,10.333
2014-06-21,3.375,4.042,0.667,,12.208
2014-06-22,3.167,3.25,0.083,,9.333
2014-06-23,7.292,9.458,2.167,,18.667
2014-06-24,7.75,9.375,1.625,,13.375
2014-06-25,5.208,6.792,1.583,,12.333
2014-06-26,8.13,9.957,1.826,,18.391
2014-06-27,3.833,5.542,1.708,,6.542
2014-06-28,1.917,2.083,0.167,,3.375
2014-06-29,4.875,5.625,0.75,,7.333
2014-06-30,3.0,3.625,0.625,,10.0
2014-07-01,8.417,10.75,2.333,,13.333
2014-07-02,5.261,8.043,2.783,,20.522
2014-07-03,5.0,6.783,1.783,,36.348
2014-07-04,3.125,3.125,0.0,,7.458
2014-07-05,3.75,3.75,0.0,,17.125
2014-07-06,4.917,5.417,0.5,,16.125
2014-07-07,6.708,8.542,1.833,,16.75
2014-07-08,9.25,13.375,4.125,,15.375
2014-07-09,7.792,9.292,1.5,,16.125
2014-07-10,1.348,2.522,1.174,,14.348
2014-07-11,6.5,8.333,1.833,,11.042
2014-07-12,5.125,5.417,0.292,,24.25
2014-07-13,3.5,3.958,0.458,,30.667
2014-07-14,4.25,5.583,1.333,,25.0
2014-07-15,7.417,8.083,0.667,,17.75
2014-07-16,5.435,6.696,1.261,,27.957
2014-07-17,4.043,4.957,0.913,,17.913
2014-07-18,3.792,4.208,0.417,,13.333
2014-07-19,7.625,8.542,0.917,,19.792
2014-07-20,7.583,8.208,0.625,,13.667
2014-07-21,5.5,6.625,1.125,,16.917
2014-07-22,5.458,7.833,2.375,,30.458
2014-07-23,8.292,10.375,2.083,,41.208
2014-07-24,6.478,7.652,1.174,,43.565
2014-07-25,9.292,10.208,0.917,,39.75
2014-07-26,5.25,7.083,1.833,,42.958
2014-07-27,4.792,5.333,0.542,,32.583
2014-07-28,5.042,5.75,0.708,,15.125
2014-07-29,6.458,8.667,2.208,,23.542
2014-07-30,5.0,6.957,1.957,,33.0
2014-07-31,4.609,6.826,2.217,,16.174
2014-08-01,4.375,6.667,2.292,,12.042
2014-08-02,7.833,10.625,2.792,,15.042
2014-08-03,2.958,3.417,0.458,,8.083
2014-08-04,2.458,3.958,1.5,,11.583
2014-08-05,1.833,2.958,1.125,,9.625
2014-08-06,1.958,2.833,0.875,,10.0
2014-08-07,2.043,2.609,0.565,,12.696
2014-08-08,5.167,7.875,2.708,,17.583
2014-08-09,7.458,8.833,1.375,,32.917
2014-08-10,2.25,2.417,0.167,,15.958
2014-08-11,1.417,1.625,0.208,,20.458
2014-08-12,4.583,5.625,1.042,,16.208
2014-08-13,11.143,12.071,0.929,,26.143
2014-08-14,6.583,8.5,1.917,,18.083
2014-08-15,1.5,1.958,0.458,,13.792
2014-08-16,3.833,4.333,0.5,,22.583
2014-08-17,2.792,4.5,1.708,,12.75
2014-08-18,2.917,4.292,1.375,,8.958
2014-08-19,3.167,4.917,1.75,,9.75
2014-08-20,5.609,7.435,1.826,,12.435
2014-08-21,6.458,8.5,2.042,,18.375
2014-08-22,4.417,5.875,1.458,,13.208
2014-08-23,3.25,4.292,1.042,,3.708
2014-08-24,4.292,5.083,0.792,,11.0
2014-08-25,10.167,12.417,2.25,,16.458
2014-08-26,6.0,6.917,0.917,,33.583
2014-08-27,7.636,7.909,0.273,,13.864
2014-08-28,10.708,11.083,0.375,,5.792
2014-08-29,5.458,5.5,0.042,,6.833
2014-08-30,4.125,4.292,0.167,,5.083
2014-08-31,4.458,4.5,0.042,,9.333
2014-09-01,7.208,7.375,0.167,,7.542
2014-09-02,11.625,14.167,2.542,,9.125
2014-09-03,3.652,3.696,0.043,,9.783
2014-09-04,8.5,11.125,2.625,,17.792
2014-09-05,4.292,6.0,1.708,,11.167
2014-09-06,9.333,11.417,2.083,,29.5
2014-09-07,4.125,4.25,0.125,,14.958
2014-09-08,9.5,11.333,1.833,,15.708
2014-09-09,6.125,6.458,0.333,,15.042
2014-09-10,7.565,11.783,4.217,,16.565
2014-09-11,8.333,9.875,1.542,,15.25
2014-09-12,9.75,11.125,1.375,,8.833
2014-09-13,7.417,7.875,0.458,,11.083
2014-09-14,9.792,10.542,0.75,,11.5
2014-09-15,4.5,5.083,0.583,,9.75
2014-09-16,10.375,14.167,3.792,,13.417
2014-09-17,4.783,4.87,0.087,,14.696
2014-09-18,10.917,11.417,0.5,,12.917
2014-09-19,19.125,24.958,5.833,,16.583
2014-09-20,11.833,13.292,1.458,,16.333
2014-09-21,11.333,13.167,1.833,,11.083
2014-09-22,10.625,15.667,5.042,,14.083
2014-09-23,7.25,8.292,1.042,,15.958
2014-09-24,5.783,7.609,1.826,,14.0
2014-09-25,5.591,5.909,0.318,,16.318
2014-09-26,5.083,5.375,0.292,,13.792
2014-09-27,5.417,5.542,0.125,,10.458
2014-09-28,7.458,7.833,0.375,,12.25
2014-09-29,13.0,14.292,1.292,,18.792
2014-09-30,11.042,13.0,1.958,,22.542
2014-10-01,8.348,9.826,1.478,,15.565
2014-10-02,6.792,7.583,0.792,,14.875
2014-10-03,4.042,6.458,2.417,,12.333
2014-10-04,4.708,5.292,0.583,,19.75
2014-10-05,7.958,8.042,0.083,,6.208
2014-10-06,11.478,12.391,0.913,,8.304
2014-10-07,3.833,3.875,0.042,,4.958
2014-10-08,6.304,8.522,2.217,,6.0
2014-10-09,10.583,13.75,3.167,,12.708
2014-10-10,10.042,14.917,4.875,,15.333
2014-10-11,4.917,5.083,0.167,,13.042
2014-10-12,5.083,5.458,0.375,,20.5
2014-10-13,6.333,7.0,0.667,,16.625
2014-10-14,7.542,8.0,0.458,,6.042
2014-10-15,10.739,11.13,0.391,,6.261
2014-10-16,14.917,18.208,3.292,,8.333
2014-10-17,17.667,26.958,9.292,,10.958
2014-10-18,13.042,18.042,5.0,,15.917
2014-10-19,12.875,17.292,4.417,,19.292
2014-10-20,13.833,20.667,6.833,,16.333
2014-10-21,9.792,15.0,5.208,,19.292
2014-10-22,7.864,9.182,1.318,,7.273
2014-10-23,13.625,13.958,0.333,,12.75
2014-10-24,14.167,18.167,4.0,,11.583
2014-10-25,12.375,20.667,8.292,,15.167
2014-10-26,11.958,14.833,2.875,,24.5
2014-10-27,11.458,14.958,3.5,,15.458
2014-10-28,14.042,16.083,2.042,,7.833
2014-10-29,18.783,25.826,7.043,,21.913
2014-10-30,20.75,33.417,12.667,,24.75
2014-10-31,24.625,34.5,9.875,,46.208
2014-11-01,24.333,36.542,12.208,,42.708
2014-11-02,5.792,6.333,0.542,,13.167
2014-11-03,9.042,9.333,0.292,,8.208
2014-11-04,12.458,13.625,1.167,,8.958
2014-11-05,18.783,22.565,3.783,,14.87
2014-11-06,16.478,18.087,1.609,,12.261
2014-11-07,15.5,18.083,2.583,,11.208
2014-11-08,25.125,29.542,4.417,,30.833
2014-11-09,21.875,26.917,5.042,,41.792
2014-11-10,15.833,24.583,8.75,,15.417
2014-11-11,23.833,26.167,2.333,,19.167
2014-11-12,24.0,31.476,7.476,,27.333
2014-11-13,7.25,8.333,1.083,,9.958
2014-11-14,19.208,31.625,12.417,,7.75
2014-11-15,18.25,24.542,6.292,,6.125
2014-11-16,14.9,17.15,2.25,,9.6
2014-11-17,19.083,31.25,12.167,,22.292
2014-11-18,19.375,21.833,2.458,,10.792
2014-11-19,18.182,22.682,4.5,,6.591
2014-11-20,30.917,43.833,12.917,,24.792
2014-11-21,21.875,32.458,10.583,,22.833
2014-11-22,25.292,40.542,15.25,,33.417
2014-11-23,12.875,20.125,7.25,,19.917
2014-11-24,20.083,26.292,6.208,,45.125
2014-11-25,19.792,36.25,16.458,,39.25
2014-11-26,13.174,13.391,0.217,,3.609
2014-11-27,14.045,19.0,4.955,,7.227
2014-11-28,8.667,20.867,12.2,,7.267
2014-11-29,14.458,23.458,9.0,,14.75
2014-11-30,8.583,10.375,1.792,,12.292
2014-12-01,17.75,28.5,10.75,,13.292
2014-12-02,6.167,7.167,1.0,,4.917
2014-12-03,5.87,6.87,1.0,,6.261
2014-12-04,12.625,16.417,3.792,,10.708
2014-12-05,15.958,23.042,7.083,,13.5
2014-12-06,16.4,27.4,11.0,,3.067
2014-12-07,11.048,14.048,3.0,,11.762
2014-12-08,20.667,38.458,17.792,,14.708
2014-12-09,20.667,44.625,23.958,,16.667
2014-12-10,16.565,19.696,3.13,,16.304
2014-12-11,13.167,18.917,5.75,,14.792
2014-12-12,16.917,21.25,4.333,,9.333
2014-12-13,8.958,14.125,5.167,,11.083
2014-12-14,15.583,20.083,4.5,,11.667
2014-12-15,15.625,25.792,10.167,,7.792
2014-12-16,23.25,30.5,7.25,,16.167
2014-12-17,5.364,6.0,0.636,,6.0
2014-12-18,11.875,20.042,8.167,,3.125
2014-12-19,12.714,18.143,5.429,,4.286
2014-12-20,25.5,44.458,18.958,,31.708
2014-12-21,13.125,17.333,4.208,,17.625
2014-12-22,10.208,16.333,6.125,,4.25
2014-12-23,13.667,16.708,3.042,,7.417
2014-12-24,18.174,24.739,6.565,,10.391
2014-12-25,19.625,27.167,7.542,,9.917
2014-12-26,16.5,21.5,5.0,,5.583
2014-12-27,10.5,11.708,1.208,,3.208
2014-12-28,26.083,36.542,10.458,,37.75
2014-12-29,22.958,27.875,4.917,,36.292
2014-12-30,14.5,17.25,2.75,,23.167
2014-12-31,7.609,9.348,1.739,,18.826
2015-01-01,8.083,8.792,0.708,,6.708
2015-01-02,8.667,10.333,1.667,,7.208
2015-01-03,14.25,19.542,5.292,,24.417
2015-01-04,20.667,30.958,10.292,,29.417
2015-01-05,27.708,38.375,10.667,,31.125
2015-01-06,6.783,7.043,0.261,,11.957
2015-01-07,16.167,29.125,12.958,,8.625
2015-01-08,21.333,33.25,11.917,,8.917
2015-01-09,13.542,23.333,9.792,,10.125
2015-01-10,12.833,16.25,3.417,,11.333
2015-01-11,10.625,14.875,4.25,,12.542
2015-01-12,12.958,13.708,0.75,,12.417
2015-01-13,14.913,28.304,13.391,,17.087
2015-01-14,22.957,39.739,16.783,,14.696
2015-01-15,15.917,34.083,18.167,,15.958
2015-01-16,19.292,27.125,7.833,,14.25
2015-01-17,6.25,6.667,0.417,,8.083
2015-01-18,12.5,13.333,0.833,,7.833
2015-01-19,4.917,6.0,1.083,,5.292
2015-01-20,7.773,9.364,1.591,,5.045
2015-01-21,13.292,16.208,2.917,,2.292
2015-01-22,15.667,17.833,2.167,,5.125
2015-01-23,13.292,13.917,0.625,,8.792
2015-01-24,8.458,9.792,1.333,,10.542
2015-01-25,17.792,25.667,7.875,,6.333
2015-01-26,21.056,37.278,16.222,,11.556
2015-01-27,21.609,36.696,15.087,,16.478
2015-01-28,28.208,43.583,15.375,,22.75
2015-01-29,17.042,25.292,8.25,,14.167
2015-01-30,12.125,12.333,0.208,,6.833
2015-01-31,9.417,10.875,1.458,,9.542
2015-02-01,12.167,13.0,0.833,,9.167
2015-02-02,14.542,16.333,1.792,,7.542
2015-02-03,11.609,12.87,1.261,,5.696
2015-02-04,12.125,15.625,3.5,,11.208
2015-02-05,19.042,33.708,14.667,,17.75
2015-02-06,12.0,14.708,2.708,,11.125
2015-02-07,4.917,5.333,0.417,,7.208
2015-02-08,15.875,19.875,4.0,,8.167
2015-02-09,12.167,19.333,7.167,,23.583
2015-02-10,7.091,7.545,0.455,,4.636
2015-02-11,9.667,10.792,1.125,,8.833
2015-02-12,31.708,53.542,21.833,,30.0
2015-02-13,10.583,16.875,6.292,,26.083
2015-02-14,0.5,0.542,0.042,,10.208
2015-02-15,6.458,6.833,0.375,,3.875
2015-02-16,9.875,12.417,2.542,,6.875
2015-02-17,12.652,19.391,6.739,,9.391
2015-02-18,14.208,22.917,8.708,,5.75
2015-02-19,13.375,18.583,5.208,,14.0
2015-02-20,27.25,36.375,9.125,,26.458
2015-02-21,10.208,11.125,0.917,,12.417
2015-02-22,8.25,8.542,0.292,,5.292
2015-02-23,14.25,15.625,1.375,,20.708
2015-02-24,11.304,13.348,2.043,,13.304
2015-02-25,7.167,8.542,1.375,,7.125
2015-02-26,17.125,26.042,8.917,,13.25
2015-02-27,14.417,24.458,10.042,,23.875
2015-02-28,8.167,9.125,0.958,,24.083
2015-03-01,8.625,9.25,0.625,,2.667
2015-03-02,16.826,22.0,5.174,,10.478
2015-03-03,13.333,19.542,6.208,,12.25
2015-03-04,10.625,17.375,6.75,,27.708
2015-03-05,8.75,10.5,1.75,,19.958
2015-03-06,8.0,8.708,0.708,,24.833
2015-03-07,5.917,7.167,1.25,,17.875
2015-03-08,13.667,19.25,5.583,,26.833
2015-03-09,5.045,5.136,0.091,,16.045
2015-03-10,5.917,6.167,0.25,,10.333
2015-03-11,5.75,5.792,0.042,,13.833
2015-03-12,6.125,6.292,0.167,,11.5
2015-03-13,9.875,10.917,1.042,,12.417
2015-03-14,13.875,14.875,1.0,,7.5
2015-03-15,10.625,11.167,0.542,,7.958
2015-03-16,14.739,19.826,5.087,,15.087
2015-03-17,23.083,30.0,6.917,,19.25
2015-03-18,6.5,8.917,2.417,,13.333
2015-03-19,13.542,16.625,3.083,,13.917
2015-03-20,2.458,2.625,0.167,,26.542
2015-03-21,2.125,2.375,0.25,,9.5
2015-03-22,5.5,7.417,1.917,,10.542
2015-03-23,14.818,24.227,9.409,,16.727
2015-03-24,5.542,5.542,0.0,,8.583
2015-03-25,6.958,8.25,1.292,,5.0
2015-03-26,5.625,6.25,0.625,,6.125
2015-03-27,4.917,5.375,0.458,,9.083
2015-03-28,14.125,17.542,3.417,,13.625
2015-03-29,8.792,10.333,1.542,,10.958
2015-03-30,9.913,11.348,1.435,,22.87
2015-03-31,7.625,8.167,0.542,,15.25
2015-04-01,6.478,7.478,1.0,,32.087
2015-04-02,4.333,5.083,0.75,,5.292
2015-04-03,2.786,3.357,0.571,,10.643
2015-04-04,3.833,4.333,0.5,,12.333
2015-04-05,11.042,11.792,0.75,,27.0
2015-04-06,19.333,24.583,5.25,,79.083
2015-04-07,3.875,3.875,0.0,,10.667
2015-04-08,5.136,5.364,0.227,,11.955
2015-04-09,7.208,7.458,0.25,,10.083
2015-04-10,25.542,29.917,4.375,,26.792
2015-04-11,14.0,15.958,1.958,,22.167
2015-04-12,3.083,3.208,0.125,,9.417
2015-04-13,14.375,14.958,0.583,,15.25
2015-04-14,9.75,10.583,0.833,,8.792
2015-04-15,7.765,8.529,0.765,,7.941
2015-04-16,8.792,11.542,2.75,,21.875
2015-04-17,4.667,5.125,0.458,,23.667
2015-04-18,3.846,4.0,0.154,,24.385
2015-04-19,21.667,24.583,2.917,,49.25
2015-04-20,1.833,2.625,0.792,,28.25
2015-04-21,5.792,7.208,1.417,,12.125
2015-04-22,6.368,6.947,0.579,,19.789
2015-04-23,12.125,15.042,2.917,,27.208
2015-04-24,5.375,7.75,2.375,,13.0
2015-04-25,7.5,7.625,0.125,,32.542
2015-04-26,7.625,8.583,0.958,,22.667
2015-04-27,5.458,6.167,0.708,,33.167
2015-04-28,5.167,6.083,0.917,,35.0
2015-04-29,4.174,5.217,1.043,,16.304
2015-04-30,9.042,10.417,1.375,,13.583
2015-05-01,11.167,14.083,2.917,,13.417
2015-05-02,7.958,12.167,4.208,,8.375
2015-05-03,4.75,6.042,1.292,,8.125
2015-05-04,1.5,1.958,0.458,,12.125
2015-05-05,4.375,4.667,0.292,,16.25
2015-05-06,6.304,7.826,1.522,,16.174
2015-05-07,13.391,15.478,2.087,,20.826
2015-05-08,11.792,14.583,2.792,,18.917
2015-05-09,7.167,8.625,1.458,,18.875
2015-05-10,7.0,7.542,0.542,,15.958
2015-05-11,7.5,8.458,0.958,,10.292
2015-05-12,2.333,2.958,0.625,,17.083
2015-05-13,4.913,5.696,0.783,,20.391
2015-05-14,7.125,7.875,0.75,,27.958
2015-05-15,8.375,9.458,1.083,,29.125
2015-05-16,7.75,9.042,1.292,,18.75
2015-05-17,3.917,4.375,0.458,,25.042
2015-05-18,5.042,7.042,2.0,,15.292
2015-05-19,5.333,6.542,1.208,,12.708
2015-05-20,5.842,6.316,0.474,,18.579
2015-05-21,7.917,8.208,0.292,,11.625
2015-05-22,3.958,4.375,0.417,,12.583
2015-05-23,6.708,7.5,0.792,,15.0
2015-05-24,3.458,3.5,0.042,,5.833
2015-05-25,5.417,6.583,1.167,,9.958
2015-05-26,10.25,11.0,0.75,,13.0
2015-05-27,10.522,11.783,1.261,,28.391
2015-05-28,6.25,7.083,0.833,,24.042
2015-05-29,6.625,6.792,0.167,,15.25
2015-05-30,7.375,7.75,0.375,,17.125
2015-05-31,5.875,6.292,0.417,,24.667
2015-06-01,3.458,4.167,0.708,,7.0
2015-06-02,3.042,4.167,1.125,,10.708
2015-06-03,9.591,11.318,1.727,,16.182
2015-06-04,10.25,11.208,0.958,,8.167
2015-06-05,8.625,11.708,3.083,,6.25
2015-06-06,6.5,6.875,0.375,,6.792
2015-06-07,3.917,4.542,0.625,,8.792
2015-06-08,4.917,6.667,1.75,,4.75
2015-06-09,11.208,13.0,1.792,,12.333
2015-06-10,7.957,12.435,4.478,,16.348
2015-06-11,6.208,8.875,2.667,,12.583
2015-06-12,9.417,10.333,0.917,,22.708
2015-06-13,8.125,9.5,1.375,,32.667
2015-06-14,3.333,3.625,0.292,,27.667
2015-06-15,10.625,12.583,1.958,,35.958
2015-06-16,8.5,11.458,2.958,,33.708
2015-06-17,4.13,5.087,0.957,,12.217
2015-06-18,3.292,3.958,0.667,,19.542
2015-06-19,3.417,3.458,0.042,,8.083
2015-06-20,7.083,7.667,0.583,,9.583
2015-06-21,4.958,6.167,1.208,,6.583
2015-06-22,6.333,10.0,3.667,,12.667
2015-06-23,6.167,9.0,2.833,,9.792
2015-06-24,6.87,8.217,1.348,,17.261
2015-06-25,5.0,6.583,1.583,,14.833
2015-06-26,5.583,7.792,2.208,,6.542
2015-06-27,5.542,6.208,0.667,,16.25
2015-06-28,3.583,4.167,0.583,,13.708
2015-06-29,3.875,5.167,1.292,,5.458
2015-06-30,5.042,8.333,3.292,,9.875
2015-07-01,4.043,5.913,1.87,,11.348
2015-07-02,7.818,10.0,2.182,,16.182
2015-07-03,6.333,7.25,0.917,,9.583
2015-07-04,6.125,7.0,0.875,,11.458
2015-07-05,3.792,3.792,0.0,,7.5
2015-07-06,3.0,3.0,0.0,,12.458
2015-07-07,12.708,13.542,0.833,,36.083
2015-07-08,14.913,17.739,2.826,,34.217
2015-07-09,5.708,5.708,0.0,,17.083
2015-07-10,8.583,9.5,0.917,,20.792
2015-07-11,6.167,7.875,1.708,,18.542
2015-07-12,4.375,5.167,0.792,,20.542
2015-07-13,1.583,3.042,1.458,,11.667
2015-07-14,1.417,2.458,1.042,,5.417
2015-07-15,2.273,4.091,1.818,,8.591
2015-07-16,1.667,2.958,1.292,,22.333
2015-07-17,1.333,2.583,1.25,,16.042
2015-07-18,1.417,2.0,0.583,,10.667
2015-07-19,3.125,3.583,0.458,,10.167
2015-07-20,4.75,6.125,1.375,,17.625
2015-07-21,5.292,7.958,2.667,,10.75
2015-07-22,2.13,3.522,1.391,,10.0
2015-07-23,3.75,5.083,1.333,,11.542
2015-07-24,11.417,14.5,3.083,,25.25
2015-07-25,7.417,9.792,2.375,,31.417
2015-07-26,8.042,9.083,1.042,,46.042
2015-07-27,8.833,10.833,2.0,,35.625
2015-07-28,6.25,7.792,1.542,,35.583
2015-07-29,4.5,5.091,0.591,,31.5
2015-07-30,10.542,13.75,3.208,,36.875
2015-07-31,7.083,9.292,2.208,,42.708
2015-08-01,5.042,6.208,1.167,,55.833
2015-08-02,2.5,3.0,0.5,,51.958
2015-08-03,3.5,5.167,1.667,,42.875
2015-08-04,3.333,5.333,2.0,,26.167
2015-08-05,2.261,4.435,2.174,,7.652
2015-08-06,2.875,4.708,1.833,,11.417
2015-08-07,12.042,14.25,2.208,,36.208
2015-08-08,4.5,4.625,0.125,,38.625
2015-08-09,2.417,2.583,0.167,,23.875
2015-08-10,3.625,4.833,1.208,,16.542
2015-08-11,3.958,5.417,1.458,,20.0
2015-08-12,5.261,6.913,1.652,,24.217
2015-08-13,3.833,4.833,1.0,,29.25
2015-08-14,6.208,7.292,1.083,,26.625
2015-08-15,4.292,4.583,0.292,,8.792
2015-08-16,2.875,3.125,0.25,,13.667
2015-08-17,3.0,4.958,1.958,,8.0
2015-08-18,3.208,3.958,0.75,,10.792
2015-08-19,7.217,10.0,2.783,,12.435
2015-08-20,11.792,15.542,3.75,,19.583
2015-08-21,7.083,8.208,1.125,,32.75
2015-08-22,2.75,4.75,2.0,,17.167
2015-08-23,2.125,2.583,0.458,,14.083
2015-08-24,2.875,2.917,0.042,,7.792
2015-08-25,2.917,3.0,0.083,,12.792
2015-08-26,13.682,16.364,2.682,,8.409
2015-08-27,11.792,15.167,3.375,,12.708
2015-08-28,8.792,9.125,0.333,,10.75
2015-08-29,12.583,13.583,1.0,,14.958
2015-08-30,5.583,6.042,0.458,,9.417
2015-08-31,4.583,5.125,0.542,,12.583
2015-09-01,4.917,7.5,2.583,,14.042
2015-09-02,2.217,3.0,0.783,,10.478
